sale_quantity,sale_date,class_id,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price_level,price,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track
9,201411,37,2,2,2,3,5,0,3,1.5,0,9,9,1,1,1,1,2,1,96,4,155,4065,1695,1525,1500,1105,5,2530,1480,1465
62,201512,32,4,3,2,2,5,0,3,2,0,22,22,1,1,1,1,2,1,104,4,190,4868,1830,1490,1870,1458,5,2775,1585,1585
106,201210,17,8,3,2,4,4,8,0,2,1,42,42,2,1,1,3,2,2,178,4,310,5039,1860,1492,2235,1755,5,3108,1600,1627
27,201403,34,0,3,2,1,4,5,1,1.4,0,9,9,1,1,1,3,2,1,66,4,132,4487,1706,1470,1600,1120,5,2603,1460,1500
260,201403,40,10,3,2,1,3,6,0,1.6,0,12,12,1,1,1,3,2,1,93.8,4,0,4570,1775,1445,1642,1267,5,2700,1549,1562
24,201407,2,17,2,3,2,1,5,1,1.6,0,6,6,2,1,1,1,2,1,83,4,138,4680,1695,1940,2145,1545,7.5,2800,1445,1420
16,201512,31,4,2,1,1,5,0,3,2,0,17,17,1,1,1,1,2,1,110,4,200,4384,1837,1612,1870,1427,5,2646,1585,1581
9,201207,8,2,2,1,1,5,5,0,2.4,0,17,17,3,1,1,3,2,1,125,4,220,4575,1820,1680,2080,1635,5,2620,1565,1565
10,201502,4,9,3,2,1,2,6,1,1.4,1,12,12,1,1,1,1,2,1,110,4,235,4567,1786,1458,1700,1245,5,2662,1540,1558
9,201511,19,1,3,2,2,3,6,1,2,0,17,17,1,1,1,3,2,1,119,4,194,4845,1830,1460,1860,1408,5,2795,1601,1601
10,201508,78,3,3,2,1,2,7,2,1.5,1,17,17,1,1,1,1,2,1,119,4,250,4718,1802,1471,1770,1345,5,2700,1534,1552
9,201301,22,3,3,2,1,2,6,0,1.6,1,12,12,1,1,1,3,2,1,135,4,235,4671,1815,1478,1890,1480,5,2685,1544,1558
451,201507,9,0,3,2,1,4,6,0,1.6,0,17,13,1,1,1,3,2,1,77,4,155,4644,1778,1482,1800,1340,5,2651,1535,1532
313,201312,21,0,3,2,1,4,6,0,1.6,0,12,12,1,1,1,3,2,1,77,4,155,4523,1775,1467,1810,1310,5,2610,1517,1493
534,201409,4,9,3,2,1,2,6,0,1.8,0,12,12,1,1,1,3,2,1,108,4,177,4598,1797,1477,1820,1410,5,2685,1544,1558
6,201408,51,10,3,2,2,3,6,1,1.8,0,17,17,1,1,1,3,2,1,105,4,176,4710,1820,1470,1820,1364,5,2770,1579,1589
18,201509,0,0,3,2,1,4,7,2,1.4,1,12,12,1,1,1,1,2,1,96,4,225,4605,1765,1460,1815,1305,5,2610,1517,1493
308,201406,2,17,2,3,2,1,5,1,1.6,0,6,6,2,1,1,3,2,1,83,4,138,4645,1695,1940,2145,1545,7.5,2800,1445,1420
29,201302,18,11,1,4,0,1,5,1,1,0,5,5,2,1,1,3,2,1,45,4,85,3730,1510,1860,1550,985,7,2500,1280,1290
120,201305,5,4,3,2,1,5,5,1,1.6,0,12,12,1,1,1,3,2,1,86,4,153,4665,1700,1505,1660,1180,5,2700,1480,1485
133,201508,72,25,2,1,1,1,7,2,1.3,1,12,12,1,1,1,1,2,1,101,4,202,4510,1852,1677,1900,1475,5,2650,1575,1570
105,201502,63,5,2,1,3,2,6,2,1.5,0,12,12,1,1,1,1,2,1,81,4,140,4280,1785,1658,1670,1295,5,2530,1527,1533
42,201509,34,0,3,2,1,4,5,1,1.6,0,9,8,1,1,1,1,2,1,81,4,160,4487,1706,1470,1600,1120,5,2603,1460,1500
16,201511,34,0,3,2,1,4,5,1,1.6,0,9,9,1,1,1,1,2,1,81,4,160,4487,1706,1470,1600,1120,5,2603,1460,1500
96,201411,30,13,3,2,2,4,7,0,2,1,42,42,2,1,1,1,2,2,135,4,300,4783,1810,1442,2120,1650,5,2920,1563,1545
271,201504,10,0,2,2,1,4,6,0,1.6,0,17,17,1,1,1,1,2,1,81,4,155,4255,1799,1452,1740,1260,5,2637,1549,1520
466,201212,2,17,2,3,2,1,5,1,1.6,0,6,6,2,1,1,3,2,1,83,4,138,4645,1695,1940,2145,1545,7.5,2800,1445,1420
537,201303,2,17,2,3,2,1,5,1,1.6,0,6,6,2,1,1,3,2,1,83,4,138,4645,1695,1940,2145,1545,7.5,2800,1445,1420
7,201511,61,2,2,1,3,5,6,1,1.8,0,12,12,1,1,1,1,2,1,100,4,169,4270,1772,1605,1775,1280,5,2610,1540,1530
146,201211,0,0,3,2,1,4,5,1,1.6,0,12,12,1,1,1,3,2,1,77,4,155,4608,1743,1465,1620,1245,5,2610,1517,1493
28,201310,33,13,3,2,4,4,7,0,1.8,1,42,42,2,1,1,3,2,2,150,4,310,5026,1854,1467,2355,1765,5,3014,1579,1596
38,201501,54,14,2,3,3,1,5,1,1.5,0,6,6,2,1,1,3,1,1,78,4,135,4420,1685,1850,1970,1370,7.5,2750,1425,1435
13,201410,10,0,2,2,1,4,7,2,1.4,1,17,17,1,1,1,3,2,1,110,4,250,4255,1799,1452,1780,1305,5,2637,1549,1520
58,201504,48,2,2,1,3,5,0,3,1.5,0,17,17,1,1,1,3,2,1,96,4,155,4294,1772,1605,1770,1204,5,2610,1535,1540
573,201502,28,3,3,2,2,2,6,0,2,0,22,22,1,1,1,1,2,1,108,4,190,4843,1856,1484,2020,1585,5,2737,1585,1588
34,201412,1,1,3,2,3,3,4,0,1.4,0,9,9,1,1,1,1,2,1,78.7,4,135,4370,1700,1460,1500,1083,5,2570,1511,1515
48,201501,34,0,3,2,1,4,5,1,1.6,0,9,9,1,1,1,1,2,1,81,4,160,4487,1706,1470,1600,1120,5,2603,1460,1500
8,201410,3,5,2,2,1,2,5,1,2,0,12,12,1,1,1,1,2,1,125,4,202,4368,1823,1483,1742,1367,5,2648,1553,1544
110,201512,86,24,3,2,1,1,5,1,1.5,0,9,9,1,1,1,1,2,1,80,4,135,4579,1804,1490,1610,1235,5,2660,1548,1549
136,201507,48,2,2,1,3,5,0,3,1.5,0,17,17,1,1,1,1,2,1,96,4,155,4294,1772,1605,1770,1204,5,2610,1535,1540
8,201407,23,1,2,1,1,3,6,1,2,0,17,17,1,1,1,1,2,1,121,4,199,4450,1855,1635,1980,1431,5,2640,1614,1615
8,201508,23,1,2,1,1,3,6,1,2,0,17,17,1,1,1,1,2,1,121,4,199,4450,1855,1635,1980,1431,5,2640,1614,1615
8,201512,23,1,2,1,1,3,6,0,2.4,0,17,17,3,1,1,1,2,1,128,4,226,4450,1855,1660,2050,1580,5,2640,1614,1615
41,201304,32,4,3,2,2,5,0,3,2.5,0,22,22,1,1,1,3,2,1,137,4,234,4868,1830,1490,1900,1469,5,2775,1585,1585
48,201401,81,21,3,2,4,2,6,0,2,1,42,42,1,1,1,3,2,2,193,4,400,5131,1852,1501,2260,1840,5,2837,1580,1591
67,201512,30,13,3,2,2,4,7,0,1.6,1,42,42,2,1,1,1,2,2,115,4,250,4783,1810,1442,2065,1596,5,2920,1563,1545
53,201406,41,0,3,2,2,4,6,2,2,1,22,22,1,1,1,3,2,1,147,4,280,4865,1820,1475,2000,1550,5,2812,1552,1551
5,201510,31,4,2,1,1,5,0,3,2,0,17,17,1,1,1,1,2,1,106,4,198,4315,1783,1606,1930,1436,5,2630,1540,1545
11,201212,27,2,3,2,2,5,5,0,2,0,22,22,1,1,1,1,2,1,115,4,189,4960,1860,1480,2000,1510,5,2800,1590,1585
7,201210,40,10,3,2,1,3,6,0,1.8,0,12,12,1,1,1,3,2,1,107,4,175,4570,1775,1445,1665,1290,5,2700,1551,1564
28,201204,6,0,2,2,3,4,6,0,1.6,0,12,12,1,1,1,3,2,1,77,4,155,3987,1705,1486,1555,1145,5,2470,1463,1456
34,201303,9,0,3,2,1,4,5,1,1.4,1,17,17,1,1,1,3,2,1,96,4,220,4644,1778,1482,1840,1350,5,2651,1535,1532
11,201511,47,1,3,2,2,3,6,1,1.8,0,12,12,1,1,1,3,2,1,105,4,176,4720,1815,1465,1780,1358,5,2770,1579,1589
11,201505,47,1,3,2,2,3,6,1,1.8,0,12,12,1,1,1,3,2,1,105,4,176,4720,1815,1465,1780,1358,5,2770,1579,1589
10,201509,48,2,2,1,3,5,0,3,1.8,0,17,17,1,1,1,3,2,1,100,4,169,4294,1772,1605,1770,1302,5,2610,1535,1540
549,201501,42,15,3,2,1,1,5,1,1.5,0,6,6,1,1,1,1,2,1,80,4,140,4631,1789,1470,1625,1250,5,2650,1502,1492
49,201406,70,7,2,2,1,4,7,2,1.4,1,30,30,1,1,1,3,2,2,110,4,250,4319,1785,1441,1790,1340,5,2629,1539,1509
49,201410,70,7,2,2,1,4,7,2,1.4,1,30,30,1,1,1,3,2,2,110,4,250,4319,1785,1441,1790,1340,5,2629,1539,1509
44,201512,79,12,2,1,1,1,6,2,2,1,12,14,1,1,1,1,2,1,145,4,315,4549,1835,1700,2235,1725,5,2720,1565,1565
50,201204,35,3,3,2,2,2,6,0,2.4,0,22,22,1,1,1,3,2,1,137,4,240,5000,1858,1497,2125,1705,5,2837,1565,1574
7,201212,40,10,3,2,1,3,6,0,1.6,0,12,12,1,1,1,1,2,1,93.8,4,0,4570,1775,1445,1642,1267,5,2700,1549,1562
33,201411,40,10,3,2,1,3,6,0,1.6,0,12,12,1,1,1,1,2,1,93.8,4,0,4570,1775,1445,1642,1267,5,2700,1549,1562
65,201302,19,1,3,2,2,3,6,1,2,0,17,17,1,1,1,3,2,1,119,4,194,4845,1830,1460,1860,1408,5,2795,1601,1601
26,201309,31,4,2,1,1,5,0,3,2,0,17,17,1,1,1,3,2,1,106,4,198,4315,1783,1606,1930,1436,5,2630,1540,1545
578,201310,9,0,3,2,1,4,6,0,1.6,0,17,17,1,1,1,3,2,1,77,4,155,4644,1778,1482,1800,1340,5,2651,1535,1532
213,201207,9,0,3,2,1,4,6,0,1.6,0,17,17,1,1,1,3,2,1,77,4,155,4644,1778,1482,1800,1340,5,2651,1535,1532
6,201512,63,5,2,1,3,2,5,1,1,1,12,8,1,1,1,1,2,1,92,3,170,4280,1785,1658,1665,1290,5,2530,1527,1533
17,201404,63,5,2,1,3,2,5,1,1,1,12,12,1,1,1,1,2,1,92,3,170,4280,1785,1658,1665,1290,5,2530,1527,1533
211,201507,16,7,3,2,4,4,0,3,2,1,62,62,1,1,1,1,2,2,132,4,320,5015,1874,1455,2270,1740,5,3012,1627,1618
30,201311,17,8,3,2,4,4,8,0,3,0,42,42,2,1,1,3,2,2,211,6,310,5039,1860,1492,2295,1790,5,3108,1600,1627
9,201202,6,0,2,2,3,4,5,1,1.6,0,12,12,1,1,1,3,2,1,77,4,155,3970,1682,1462,1575,1095,5,2470,1463,1456
155,201509,0,0,3,2,1,4,6,0,1.6,0,12,12,1,1,1,3,2,1,81,4,155,4605,1765,1460,1775,1265,5,2610,1517,1493
13,201406,10,0,2,2,1,4,7,2,1.4,1,17,17,1,1,1,3,2,1,110,4,250,4255,1799,1452,1780,1305,5,2637,1549,1520
273,201508,0,0,3,2,1,4,6,0,1.6,0,12,12,1,1,1,3,2,1,81,4,155,4605,1765,1460,1775,1265,5,2610,1517,1493
322,201308,45,4,2,2,1,5,0,3,1.6,0,12,12,1,1,1,3,2,1,93,4,154,4295,1760,1523,1640,1211,5,2700,1540,1540
55,201508,45,4,2,2,1,5,0,3,1.6,0,12,12,1,1,1,3,2,1,93,4,154,4295,1760,1523,1640,1211,5,2700,1540,1540
98,201506,62,8,2,1,1,4,8,0,2,1,30,30,2,1,1,1,2,2,128,4,240,4484,1798,1577,2060,1605,5,2760,1500,1529
220,201501,63,5,2,1,3,2,6,2,1.5,0,12,11,1,1,1,1,2,1,81,4,140,4280,1785,1658,1670,1295,5,2530,1527,1533
202,201406,16,7,3,2,4,4,0,3,2,1,62,62,1,1,1,3,2,2,132,4,320,5015,1874,1455,2270,1740,5,3012,1627,1618
25,201407,36,0,2,2,1,4,7,2,1.4,1,17,17,1,1,1,1,2,1,96,4,225,4454,1765,1460,1825,1315,5,2610,1517,1493
9,201411,28,3,3,2,2,2,6,0,2,1,22,22,1,1,1,1,2,1,184,4,350,4834,1856,1494,2095,1660,5,2737,1585,1588
9,201208,8,2,2,1,1,5,5,0,2.4,0,17,17,3,1,1,3,2,1,125,4,220,4530,1820,1680,2080,1635,5,2620,1565,1565
5,201509,31,4,2,1,1,5,6,1,2,0,17,17,1,1,1,1,2,1,106,4,198,4315,1783,1606,1930,1376,5,2630,1540,1545
58,201403,41,0,3,2,2,4,6,2,2,1,22,22,1,1,1,3,2,1,147,4,280,4865,1820,1475,2000,1550,5,2812,1552,1551
40,201306,29,0,3,2,1,4,5,1,1.4,0,12,12,1,1,1,3,2,1,66,4,132,4473,1706,1469,1580,1100,5,2603,1460,1500
36,201411,50,7,2,1,1,4,7,2,2,1,30,30,1,1,1,3,2,2,125,4,280,4385,1831,1589,2040,1560,5,2603,1571,1575
71,201308,8,2,2,1,1,5,5,0,2,0,17,17,1,1,1,3,2,1,114,4,190,4550,1820,1685,2010,1515,5,2620,1565,1565
17,201312,7,12,2,1,1,1,5,1,2,0,12,12,1,1,1,3,2,1,98,4,186,4640,1825,1690,2030,1560,5,2680,1565,1565
155,201302,0,0,3,2,1,4,7,2,1.4,1,12,12,1,1,1,3,2,1,96,4,220,4605,1765,1460,1835,1325,5,2610,1517,1493
445,201208,35,3,3,2,2,2,6,0,2.4,0,22,22,1,1,1,3,2,1,137,4,240,5000,1858,1493,2125,1705,5,2837,1565,1574
8,201502,1,1,2,2,3,3,5,1,1.4,0,9,9,1,1,1,1,2,1,78.7,4,135,4120,1700,1460,1460,1043,5,2570,1511,1515
235,201401,1,1,2,2,3,3,4,0,1.4,0,9,9,1,1,1,3,2,1,78.7,4,135,4120,1700,1460,1500,1087,5,2570,1511,1515
10,201508,4,9,3,2,1,2,6,1,1.4,1,12,12,1,1,1,1,2,1,110,4,235,4567,1786,1458,1700,1245,5,2662,1540,1558
53,201407,8,2,2,1,1,5,5,0,2,0,17,17,1,1,1,3,2,1,114,4,190,4550,1820,1685,2010,1506,5,2620,1565,1565
85,201210,13,6,3,2,2,5,6,0,2.5,0,17,17,1,1,1,3,2,1,135,4,235,4825,1825,1480,2000,1490,5,2775,1575,1560
6,201206,15,0,2,1,1,4,6,1,1.8,1,30,30,1,1,1,3,2,1,118,4,250,4525,1809,1665,1960,1510,5,2684,1569,1571
28,201309,58,23,3,2,2,6,6,0,2.3,0,17,17,1,1,1,3,2,1,126,4,230,4805,1860,1458,2150,1600,5,2815,1584,1551
36,201412,8,2,2,1,1,5,5,0,2,0,17,17,3,1,1,3,2,1,114,4,190,4550,1820,1685,2010,1576,5,2620,1565,1565
45,201205,8,2,2,1,1,5,5,0,2,0,17,17,3,1,1,3,2,1,114,4,190,4550,1820,1685,2010,1576,5,2620,1565,1565
378,201401,35,3,3,2,2,2,6,0,2.4,0,22,22,1,1,1,3,2,1,137,4,240,5005,1858,1500,2125,1705,5,2837,1580,1576
148,201304,21,0,3,2,1,4,6,0,1.6,0,12,12,1,1,1,3,2,1,77,4,155,4523,1775,1467,1810,1310,5,2610,1517,1493
11,201303,15,0,2,1,1,4,6,1,1.8,1,30,30,1,1,1,3,2,1,118,4,250,4525,1809,1665,1960,1510,5,2684,1569,1571
25,201407,35,3,3,2,2,2,6,0,2,1,22,22,1,1,1,1,2,1,184,4,296,5005,1858,1500,2190,1770,5,2837,1580,1576
15,201308,14,0,3,2,2,4,5,1,1.4,1,30,30,1,1,1,3,2,1,96,4,220,4870,1834,1472,1975,1435,5,2803,1577,1550
544,201505,9,0,3,2,1,4,6,0,1.6,0,17,17,1,1,1,3,2,1,77,4,155,4644,1778,1482,1800,1340,5,2651,1535,1532
124,201307,55,3,2,1,3,2,6,0,1.4,1,12,12,1,1,1,3,2,1,105,4,200,4278,1774,1646,1840,1420,5,2555,1540,1540
34,201203,18,11,1,4,0,1,5,1,1,0,5,5,2,1,1,3,2,1,50,4,90,3885,1600,1860,1620,1000,7,2500,1290,1290
6,201507,18,11,1,4,0,1,5,1,1,0,5,5,2,1,1,3,2,1,50,4,90,3885,1600,1860,1620,1000,7,2500,1290,1290
6,201402,18,11,1,4,0,1,5,1,1,0,5,5,2,1,1,3,2,1,50,4,90,3885,1600,1860,1620,1000,7,2500,1290,1290
75,201401,12,6,3,2,1,5,0,3,1.8,0,12,12,1,1,1,3,2,1,103,4,173,4545,1760,1490,1790,1320,5,2600,1525,1520
10,201508,48,2,2,1,3,5,0,3,1.8,0,17,17,1,1,1,3,2,1,100,4,169,4294,1772,1605,1770,1256,5,2610,1535,1540
19,201304,6,0,2,2,3,4,7,2,1.4,1,12,12,1,1,1,3,2,1,96,4,220,3970,1682,1462,1660,1215,5,2470,1463,1456
27,201501,37,2,2,2,3,5,5,1,1.5,0,9,9,1,1,1,1,2,1,96,4,155,4065,1695,1525,1470,1058,5,2530,1480,1465
17,201202,13,6,3,2,2,5,6,0,2.5,0,17,17,1,1,1,3,2,1,135,4,235,4825,1825,1480,2000,1495,5,2775,1575,1560
17,201210,13,6,3,2,2,5,6,0,2.5,0,17,17,1,1,1,3,2,1,135,4,235,4825,1825,1480,2000,1495,5,2775,1575,1560
292,201306,2,17,2,3,2,1,5,1,1.6,0,6,6,2,1,1,3,2,1,83,4,138,4645,1695,1940,2145,1545,7.5,2800,1445,1420
7,201401,10,0,2,2,1,4,7,2,1.4,1,17,17,1,1,1,3,2,1,110,4,250,4255,1799,1452,1780,1305,5,2637,1549,1520
39,201407,15,0,2,1,1,4,6,0,2,1,30,30,3,1,1,1,2,1,147,4,280,4506,1809,1685,2170,1720,5,2684,1569,1571
10,201505,69,12,2,1,3,1,6,1,1.5,1,12,12,1,1,1,1,2,1,110,4,210,4335,1814,1695,1910,1495,5,2560,1525,1520
39,201404,15,0,2,1,1,4,6,0,2,1,30,30,3,1,1,1,2,1,147,4,280,4506,1809,1685,2170,1720,5,2684,1569,1571
9,201503,13,6,3,2,2,5,6,0,2.5,0,17,18,1,1,1,1,2,1,135,4,235,4850,1825,1480,2000,1495,5,2775,1575,1560
43,201212,13,6,3,2,2,5,4,0,2,0,17,17,1,1,1,3,2,1,110,4,190,4825,1825,1480,2000,1470,5,2775,1575,1560
126,201406,62,8,2,1,1,4,6,0,2,0,30,30,2,1,1,3,2,2,122,4,195,4477,1798,1577,2010,1580,5,2760,1500,1529
901,201510,84,5,3,2,1,2,6,0,1.5,0,12,12,1,1,1,1,2,1,85,4,142,4587,1825,1490,1675,1300,5,2687,1562,1548
210,201212,1,1,2,2,3,3,4,0,1.6,0,9,9,1,1,1,3,2,1,90.4,4,155,4120,1700,1460,1500,1089,5,2570,1511,1515
6,201204,15,0,2,1,1,4,6,0,2,1,30,30,3,1,1,3,2,1,147,4,280,4525,1809,1665,2170,1720,5,2684,1569,1571
6,201210,24,2,3,2,1,5,5,1,1.8,0,12,12,1,1,1,3,2,1,104,4,174,4535,1755,1450,1680,1225,5,2670,1495,1520
15,201508,57,14,2,1,3,1,4,0,1.6,0,9,9,1,1,1,1,2,1,92,4,160,4160,1810,1635,1665,1290,5,2560,1560,1560
39,201503,48,2,2,1,3,5,6,1,1.8,0,17,17,1,1,1,3,2,1,100,4,169,4294,1772,1605,1770,1248,5,2610,1535,1540
19,201411,48,2,2,1,3,5,6,1,1.8,0,17,17,1,1,1,3,2,1,100,4,169,4294,1772,1605,1770,1248,5,2610,1535,1540
16,201312,2,17,2,3,2,1,5,1,2,0,6,6,2,1,1,3,2,1,89,4,168,5115,1720,1960,2415,1830,7.5,3000,1445,1420
11,201406,15,0,2,1,1,4,6,0,1.8,1,30,30,1,1,1,3,2,1,118,4,250,4506,1809,1685,2050,1600,5,2684,1569,1571
119,201408,44,16,3,2,1,6,5,1,1.6,0,12,12,1,1,1,1,2,1,86,4,150,4558,1805,1505,1774,1325,5,2612,1525,1522
350,201511,17,8,3,2,4,4,8,0,2,1,42,42,2,1,1,1,2,2,178,4,310,5055,1860,1491,2250,1790,5,3108,1600,1627
44,201407,63,5,2,1,3,2,5,1,1.5,0,12,12,1,1,1,1,2,1,81,4,140,4280,1785,1658,1620,1245,5,2530,1527,1533
122,201205,54,14,2,3,3,1,5,1,1.3,0,6,6,2,1,1,3,1,1,68,4,120,4360,1685,1820,1835,1235,7.5,2750,1425,1435
116,201509,37,2,2,2,3,5,0,3,1.5,0,9,9,1,1,1,1,2,1,96,4,155,4065,1695,1525,1500,1078,5,2530,1480,1465
7,201306,10,0,2,2,1,4,5,1,1.4,1,17,17,1,1,1,3,2,1,96,4,220,4199,1786,1479,1760,1330,5,2578,1540,1513
57,201512,59,2,3,2,1,5,5,0,1.8,0,12,12,1,1,1,3,2,1,102,4,172,4650,1750,1505,1650,1275,5,2650,1500,1485
29,201301,14,0,3,2,2,4,5,1,1.4,1,30,30,1,1,1,3,2,1,96,4,220,4870,1834,1472,1975,1435,5,2803,1577,1550
9,201211,5,4,3,2,1,5,5,1,1.6,0,12,12,1,1,1,3,2,1,86,4,153,4665,1700,1510,1660,1180,5,2700,1475,1480
58,201402,14,0,3,2,2,4,6,2,2,1,30,30,1,1,1,3,2,1,147,4,280,4870,1834,1472,2090,1550,5,2803,1577,1550
88,201205,33,13,3,2,4,4,7,0,3,0,42,42,2,1,1,3,2,2,180,6,300,5012,1855,1464,2385,1845,5,3014,1580,1599
29,201207,18,11,1,4,0,1,5,1,1,0,5,5,2,1,1,3,2,1,45,4,85,3730,1510,1860,1550,985,7,2500,1280,1290
138,201407,45,4,2,2,1,5,0,3,1.6,0,12,12,1,1,1,3,2,1,93,4,154,4295,1760,1523,1640,1211,5,2700,1540,1540
166,201311,45,4,2,2,1,5,0,3,1.6,0,12,12,1,1,1,3,2,1,93,4,154,4295,1760,1523,1640,1211,5,2700,1540,1540
193,201503,45,4,2,2,1,5,0,3,1.6,0,12,12,1,1,1,3,2,1,93,4,154,4295,1760,1523,1640,1211,5,2700,1540,1540
166,201502,45,4,2,2,1,5,0,3,1.6,0,12,12,1,1,1,3,2,1,93,4,154,4295,1760,1523,1640,1211,5,2700,1540,1540
49,201409,62,8,2,1,1,4,8,0,2,1,30,30,2,1,1,1,2,2,128,4,240,4484,1798,1577,2060,1605,5,2760,1500,1529
30,201502,55,3,2,1,3,2,6,1,1.4,1,12,14,1,1,1,1,2,1,103,4,200,4278,1774,1646,1815,1405,5,2555,1540,1540
53,201306,16,7,3,2,4,4,0,3,2.8,0,62,62,1,1,1,3,2,2,162,6,280,5015,1874,1455,2320,1820,5,3012,1627,1618
9,201209,16,7,3,2,4,4,0,3,2.8,0,62,62,1,1,1,3,2,2,162,6,280,5015,1874,1455,2320,1820,5,3012,1627,1618
43,201402,53,5,2,1,1,2,6,0,1.6,1,22,22,3,1,1,1,2,1,130,4,240,4524,1838,1695,2092,1717,5,2690,1563,1565
264,201401,16,7,3,2,4,4,0,3,2,1,62,62,1,1,1,3,2,2,132,4,320,5015,1874,1455,2270,1740,5,3012,1627,1618
88,201508,56,22,2,3,3,1,5,1,1.5,0,6,6,2,1,1,3,1,1,85,4,150,4440,1700,1783,1790,1270,7,2790,1420,1440
17,201405,7,12,2,1,1,1,6,1,1.5,1,12,12,1,1,1,1,2,1,110,4,210,4640,1825,1690,2051,1541,5,2680,1565,1565
112,201404,60,5,3,2,2,2,6,0,2,1,22,22,1,1,1,1,2,1,152,4,340,4860,1854,1480,2034,1659,5,2850,1578,1574
16,201510,29,0,3,2,1,4,5,1,1.4,0,12,12,1,1,1,3,2,1,66,4,132,4473,1706,1469,1580,1100,5,2603,1460,1500
344,201507,35,3,3,2,2,2,6,0,2.4,0,22,22,1,1,1,1,2,1,134,4,240,5005,1858,1500,2125,1705,5,2837,1580,1576
36,201207,0,0,3,2,1,4,5,1,1.4,1,12,12,1,1,1,3,2,1,96,4,220,4608,1743,1465,1680,1305,5,2610,1517,1493
181,201205,7,12,2,1,1,1,5,1,2,0,12,12,1,1,1,3,2,1,98,4,186,4640,1825,1690,2030,1560,5,2680,1565,1565
18,201307,37,2,2,2,3,5,5,1,1.5,0,9,9,1,1,1,3,2,1,88,4,145,3900,1695,1525,1510,1095,5,2500,1490,1475
13,201211,40,10,3,2,1,3,6,0,1.8,0,12,12,1,1,1,3,2,1,107,4,175,4570,1775,1445,1665,1290,5,2700,1551,1564
664,201305,35,3,3,2,2,2,6,0,2.4,0,22,22,1,1,1,3,2,1,137,4,240,5000,1858,1493,2125,1705,5,2837,1565,1574
8,201212,26,16,3,2,1,6,5,1,1.6,0,12,12,1,1,1,3,2,1,78,4,142,4680,1815,1525,1816,1431,5,2710,1522,1503
49,201408,70,7,2,2,1,4,7,2,1.4,1,30,30,1,1,1,3,2,2,110,4,250,4319,1785,1441,1790,1340,5,2629,1539,1509
21,201309,62,8,2,1,1,4,6,0,2,0,30,30,2,1,1,3,2,2,122,4,195,4477,1798,1577,2010,1580,5,2760,1500,1529
194,201507,16,7,3,2,4,4,0,3,2.5,0,62,62,1,1,1,1,2,2,140,6,250,5015,1874,1455,2310,1800,5,3012,1627,1618
109,201312,0,0,3,2,1,4,7,2,1.4,1,12,12,1,1,1,3,2,1,96,4,225,4605,1765,1460,1815,1305,5,2610,1517,1493
22,201203,15,0,2,1,1,4,6,0,2,1,30,30,3,1,1,3,2,1,147,4,280,4525,1809,1665,2170,1720,5,2684,1569,1571
17,201512,13,6,3,2,2,5,0,3,2.5,0,17,17,1,2,2,1,2,1,118,4,213,4850,1825,1480,2100,1615,5,2775,1575,1560
17,201501,1,1,2,2,3,3,4,0,1.6,0,9,9,1,1,1,3,2,1,90.4,4,155,4120,1700,1460,1500,1089,5,2570,1511,1515
48,201509,96,0,2,2,1,4,6,0,1.6,0,12,12,1,1,1,1,2,1,81,4,155,4282,1706,1475,1635,1155,5,2603,1460,1500
95,201510,96,0,2,2,1,4,6,0,1.6,0,12,12,1,1,1,1,2,1,81,4,155,4282,1706,1475,1635,1155,5,2603,1460,1500
45,201506,27,2,3,2,2,5,0,3,2,0,22,22,1,1,1,1,2,1,114,4,190,4930,1845,1470,1920,1495,5,2775,1595,1585
6,201403,27,2,3,2,2,5,0,3,2,0,22,22,1,1,1,1,2,1,114,4,190,4930,1845,1470,1920,1495,5,2775,1595,1585
569,201209,2,17,2,3,2,1,5,1,1.6,0,6,6,2,1,1,3,2,1,83,4,138,4645,1695,1940,2050,1480,7.5,2800,1445,1420
184,201501,5,4,3,2,1,5,5,1,1.6,0,12,12,1,1,1,3,2,1,93,4,154,4610,1760,1495,1640,1217,5,2700,1540,1540
238,201506,10,0,2,2,1,4,6,0,1.6,0,17,17,1,1,1,1,2,1,81,4,155,4255,1799,1452,1740,1260,5,2637,1549,1520
56,201203,58,23,3,2,2,6,4.5,6,2,0,17,17,1,1,1,3,2,1,108,4,200,4805,1860,1458,2038,1510,5,2815,1584,1551
16,201409,2,17,2,3,2,1,5,1,2,0,6,6,2,1,1,1,2,1,89,4,168,4715,1720,1950,2335,1810,7.5,2800,1445,1420
9,201505,45,4,2,2,1,5,5,1,1.6,0,12,12,1,1,1,1,2,1,93,4,154,4295,1760,1523,1630,1206,5,2700,1540,1540
15,201507,57,14,2,1,3,1,5,1,1.6,0,9,9,1,1,1,1,2,1,92,4,160,4160,1810,1635,1645,1270,5,2560,1560,1560
7,201502,61,2,2,1,3,5,6,1,1.8,0,12,12,1,1,1,1,2,1,100,4,169,4270,1772,1605,1775,1280,5,2610,1540,1530
204,201501,4,9,2,2,1,2,5,1,1.6,0,12,12,1,1,1,1,2,1,86,4,155,4510,1797,1477,1788,1380,5,2685,1545,1567
